,target,location,aircraft_damage,make,model,number_of_engines,engine_type,weather_conditions,phase_of_flight,Year,Month,Day,injuries,pax_onboard,fatality_percentage,survived,amateur_built
24420,3,8715,1,500,177,1.0,0,0,2,1987,3,24,0.0,2.0,0.0,2.0,0
24421,0,10532,0,500,134,1.0,0,2,6,1990,12,8,1.0,1.0,100.0,0.0,0
24422,4,6009,2,500,139,1.0,0,2,2,1990,12,8,0.0,3.0,0.0,3.0,0
24423,4,3565,2,500,139,1.0,0,2,9,1986,2,24,1.0,1.0,0.0,1.0,0
24424,4,9731,2,500,175,1.0,0,2,9,1982,5,23,0.0,2.0,0.0,2.0,0
24425,0,5018,0,500,643,2.0,0,2,2,1987,3,25,2.0,2.0,100.0,0.0,0
24426,0,5930,0,500,212,1.0,0,2,6,1984,11,13,2.0,2.0,100.0,0.0,0
24427,4,11256,2,500,210,1.0,0,2,2,1987,3,25,0.0,1.0,0.0,1.0,0
24428,4,7089,2,500,134,1.0,0,2,2,1986,2,24,0.0,1.0,0.0,1.0,0
24429,4,3388,2,500,352,1.0,0,2,9,1984,11,13,1.0,1.0,0.0,1.0,0
24430,4,289,0,500,327,1.0,0,2,9,1982,5,24,0.0,1.0,0.0,1.0,0
24431,4,6819,2,500,204,1.0,0,2,9,1982,5,23,0.0,3.0,0.0,3.0,0
24432,4,1057,2,500,210,1.0,0,2,9,1990,12,4,1.0,3.0,0.0,3.0,0
24433,4,3544,0,500,1409,1.0,0,2,6,1982,5,25,1.0,1.0,0.0,1.0,0
24434,4,9987,2,500,463,1.0,0,1,5,1987,3,27,0.0,1.0,0.0,1.0,0
24435,3,2522,1,500,5548,2.0,1,2,9,1990,11,30,0.0,5.0,0.0,5.0,0
24436,4,8930,2,500,115,1.0,0,2,9,1990,11,29,0.0,2.0,0.0,2.0,0
24437,4,2043,2,500,212,1.0,0,2,10,1990,11,29,0.0,1.0,0.0,1.0,0
24438,4,4256,2,500,131,1.0,0,2,5,1987,3,28,0.0,1.0,0.0,1.0,0
24439,4,2298,2,500,210,1.0,0,2,6,1987,3,28,0.0,2.0,0.0,2.0,0
24440,4,11142,2,500,923,2.0,1,2,0,1990,11,29,0.0,3.0,0.0,3.0,0
24441,4,7424,2,500,1412,1.0,0,2,11,1984,6,18,0.0,1.0,0.0,1.0,0
24442,4,161,2,500,622,2.0,0,2,5,1987,3,28,0.0,2.0,0.0,2.0,0
24443,4,3648,2,500,130,1.0,0,2,1,1983,7,27,0.0,2.0,0.0,2.0,0
24444,4,4159,2,500,138,1.0,0,2,5,1990,11,29,0.0,2.0,0.0,2.0,0
24445,4,10115,0,500,108,1.0,0,2,6,1983,7,27,1.0,1.0,0.0,1.0,0
24446,4,12765,2,500,202,1.0,0,2,0,1984,6,18,0.0,2.0,0.0,2.0,0
24447,4,9458,2,500,133,1.0,0,2,5,1987,3,28,1.0,1.0,0.0,1.0,0
24448,4,7913,2,500,139,1.0,0,2,5,1983,7,26,0.0,1.0,0.0,1.0,0
24449,4,1993,2,500,270,1.0,0,2,2,1982,5,26,0.0,2.0,0.0,2.0,0
24450,4,5521,2,500,139,1.0,0,2,2,1983,7,26,0.0,1.0,0.0,1.0,0
24451,4,1962,2,500,138,1.0,0,2,5,1987,3,28,1.0,1.0,0.0,1.0,0
24452,4,7342,0,500,1412,1.0,0,2,6,1982,5,26,0.0,1.0,0.0,1.0,0
24453,4,12765,2,500,212,1.0,0,2,5,1990,11,29,0.0,1.0,0.0,1.0,0
24454,4,2764,2,500,115,1.0,0,2,0,1983,7,27,0.0,1.0,0.0,1.0,0
24455,4,2363,2,500,390,1.0,0,2,9,1983,7,27,1.0,1.0,0.0,1.0,0
24456,4,12733,2,500,639,2.0,0,2,5,1987,3,28,0.0,1.0,0.0,1.0,0
24457,4,12512,2,500,115,1.0,0,2,10,1990,12,4,0.0,2.0,0.0,2.0,0
24458,4,10135,2,500,390,1.0,0,2,5,1982,5,25,0.0,1.0,0.0,1.0,0
24459,0,3640,0,500,2346,1.0,0,2,11,1984,6,18,1.0,1.0,100.0,0.0,0
24460,4,3826,2,500,644,2.0,0,2,5,1982,5,25,0.0,2.0,0.0,2.0,0
24461,4,5490,2,500,644,2.0,0,2,5,1982,5,25,0.0,6.0,0.0,6.0,0
24462,4,1608,2,500,282,1.0,0,2,2,1990,12,2,0.0,1.0,0.0,1.0,0
24463,4,12400,2,500,6078,1.0,0,2,2,1990,12,2,0.0,3.0,0.0,3.0,0
24464,4,3028,2,500,282,1.0,0,2,6,1986,2,22,0.0,2.0,0.0,2.0,0
24465,4,5620,2,500,270,1.0,0,2,2,1990,12,2,0.0,2.0,0.0,2.0,0
24466,4,5613,2,500,288,1.0,0,2,5,1983,7,27,1.0,1.0,0.0,1.0,0
24467,4,9884,2,500,745,2.0,0,2,6,1986,2,22,0.0,2.0,0.0,2.0,0
24468,4,4735,2,500,115,1.0,0,2,2,1990,12,2,0.0,1.0,0.0,1.0,0
24469,4,8410,2,500,139,1.0,0,2,5,1990,12,2,0.0,1.0,0.0,1.0,0
24470,0,651,0,500,215,1.0,0,2,0,1990,12,2,1.0,1.0,100.0,0.0,0
24471,4,6015,2,500,215,1.0,0,2,4,1982,5,25,0.0,1.0,0.0,1.0,0
24472,4,7481,2,500,6155,1.0,0,2,5,1990,12,1,0.0,1.0,0.0,1.0,0
24473,4,322,2,500,776,2.0,0,2,2,1986,2,22,1.0,1.0,0.0,1.0,0
24474,3,2529,1,500,779,2.0,0,2,5,1983,11,26,0.0,127.0,0.0,127.0,0
24475,4,2529,2,500,134,1.0,0,2,9,1990,12,1,0.0,1.0,0.0,1.0,0
24476,4,9317,2,500,305,1.0,0,2,5,1990,12,9,0.0,4.0,0.0,4.0,0
24477,4,4736,2,500,739,2.0,0,2,5,1990,11,27,0.0,1.0,0.0,1.0,0
24478,4,4618,2,500,6156,1.0,0,2,5,1983,7,28,0.0,1.0,0.0,1.0,0
24479,4,1850,2,500,139,1.0,0,2,10,1987,3,22,0.0,1.0,0.0,1.0,0
24480,4,12933,2,500,744,2.0,0,2,5,1987,3,17,0.0,1.0,0.0,1.0,0
24481,4,5748,0,500,287,1.0,0,2,3,1990,12,21,2.0,2.0,0.0,2.0,0
24482,0,3917,0,500,443,1.0,3,2,6,1990,12,21,1.0,1.0,100.0,0.0,0
24483,4,3066,2,500,139,1.0,0,2,6,1990,12,20,0.0,2.0,0.0,2.0,0
24484,4,13233,0,500,215,1.0,0,2,5,1984,11,10,2.0,2.0,0.0,2.0,0
24485,0,1267,0,500,228,1.0,0,0,2,1990,12,19,2.0,2.0,100.0,0.0,0
24486,0,12298,0,500,291,1.0,0,2,3,1990,12,18,1.0,1.0,100.0,0.0,0
24487,4,1346,2,500,285,1.0,0,2,5,1987,3,17,0.0,1.0,0.0,1.0,0
24488,0,3232,0,500,6156,1.0,0,2,11,1990,12,22,2.0,2.0,100.0,0.0,0
24489,4,13324,2,500,472,1.0,0,0,0,1986,2,27,0.0,1.0,0.0,1.0,0
24490,4,7651,2,500,209,1.0,0,2,6,1990,12,17,0.0,3.0,0.0,3.0,0
24491,4,5328,2,500,237,1.0,0,2,2,1984,6,18,3.0,3.0,0.0,3.0,0
24492,4,6978,2,500,139,1.0,0,2,5,1990,12,17,0.0,1.0,0.0,1.0,0
24493,4,6891,2,500,139,1.0,0,2,5,1990,12,17,0.0,1.0,0.0,1.0,0
24494,4,352,2,500,275,1.0,0,2,5,1990,12,17,0.0,3.0,0.0,3.0,0
24495,4,13013,2,500,454,1.0,0,2,4,1990,12,16,0.0,1.0,0.0,1.0,0
24496,4,9478,2,500,139,1.0,0,2,2,1990,12,16,0.0,1.0,0.0,1.0,0
24497,4,4732,2,500,784,2.0,3,2,1,1984,11,10,2.0,2.0,0.0,2.0,0
24498,4,8059,2,500,115,1.0,0,2,9,1990,12,16,1.0,1.0,0.0,1.0,0
24499,3,1088,1,500,678,2.0,0,2,2,1990,12,22,0.0,11.0,0.0,11.0,0
24500,4,6761,2,500,139,1.0,0,2,5,1990,12,24,0.0,2.0,0.0,2.0,0
24501,4,7018,2,500,139,1.0,0,2,5,1990,12,27,0.0,2.0,0.0,2.0,0
24502,0,5508,0,500,6155,1.0,0,2,2,1982,5,20,2.0,2.0,100.0,0.0,0
24503,0,636,0,500,303,1.0,0,2,6,1987,3,15,2.0,2.0,100.0,0.0,0
24504,0,12197,1,500,2435,2.0,0,2,0,1984,11,10,1.0,4.0,25.0,3.0,0
24505,4,11534,0,500,139,1.0,0,0,2,1990,12,27,1.0,1.0,0.0,1.0,0
24506,4,1342,2,500,175,1.0,0,2,5,1987,3,15,0.0,2.0,0.0,2.0,0
24507,4,361,2,500,115,1.0,0,2,10,1983,7,28,0.0,2.0,0.0,2.0,0
24508,4,9933,2,500,139,1.0,0,2,0,1990,12,26,0.0,2.0,0.0,2.0,0
24509,4,8470,2,500,6156,1.0,0,2,10,1983,7,28,0.0,2.0,0.0,2.0,0
24510,4,10468,2,500,742,2.0,0,2,5,1990,12,26,0.0,4.0,0.0,4.0,0
24511,4,8379,2,500,202,1.0,0,2,5,1987,3,16,0.0,3.0,0.0,3.0,0
24512,4,13504,2,500,643,2.0,0,2,5,1990,12,26,0.0,1.0,0.0,1.0,0
24513,4,13765,2,500,212,1.0,0,2,4,1990,12,26,2.0,2.0,0.0,2.0,0
24514,4,6221,2,500,674,2.0,0,2,2,1986,2,28,0.0,1.0,0.0,1.0,0
24515,4,3178,2,500,115,1.0,0,2,5,1982,5,20,0.0,1.0,0.0,1.0,0
24516,4,7719,2,500,384,1.0,0,2,8,1990,12,25,0.0,2.0,0.0,2.0,0
24517,0,3068,0,500,131,1.0,0,0,2,1982,5,21,2.0,2.0,100.0,0.0,0
24518,4,11019,2,500,139,1.0,0,2,5,1987,3,16,0.0,1.0,0.0,1.0,0
24519,4,5442,2,500,226,1.0,0,2,2,1982,5,21,2.0,4.0,0.0,4.0,0
24520,4,4563,2,500,259,1.0,0,2,5,1982,5,21,0.0,2.0,0.0,2.0,0
24521,4,327,1,500,138,1.0,0,2,8,1984,11,11,0.0,2.0,0.0,2.0,0
24522,4,2084,2,500,305,1.0,0,2,5,1984,11,12,0.0,2.0,0.0,2.0,0
24523,4,10586,2,500,270,1.0,0,2,2,1983,7,28,0.0,3.0,0.0,3.0,0
24524,4,5907,0,500,204,1.0,0,0,9,1990,12,12,2.0,2.0,0.0,2.0,0
24525,4,13415,2,500,134,1.0,0,2,5,1990,12,12,0.0,2.0,0.0,2.0,0
24526,4,10241,2,500,210,1.0,0,2,9,1986,2,26,0.0,2.0,0.0,2.0,0
24527,0,8459,0,500,250,1.0,0,2,5,1982,5,23,4.0,4.0,100.0,0.0,0
24528,3,2094,1,500,748,2.0,0,2,5,1982,5,23,0.0,2.0,0.0,2.0,0
24529,4,6914,2,500,204,1.0,0,2,4,1987,3,20,1.0,1.0,0.0,1.0,0
24530,4,361,2,500,239,1.0,0,2,5,1983,7,28,0.0,1.0,0.0,1.0,0
24531,4,13065,2,500,137,1.0,0,2,5,1986,2,26,0.0,1.0,0.0,1.0,0
24532,4,6647,2,500,305,1.0,0,2,5,1990,12,9,0.0,5.0,0.0,5.0,0
24533,4,10124,0,500,6153,1.0,0,2,6,1987,3,20,6.0,6.0,0.0,6.0,0
24534,4,10370,2,500,6354,1.0,0,2,10,1983,11,25,0.0,1.0,0.0,1.0,0
24535,4,6680,2,500,265,1.0,0,2,5,1983,7,28,0.0,4.0,0.0,4.0,0
24536,4,9406,2,500,6156,1.0,0,2,0,1987,3,21,2.0,2.0,0.0,2.0,0
24537,4,4435,2,500,6173,2.0,0,2,9,1987,3,21,0.0,1.0,0.0,1.0,0
24538,4,3514,2,500,139,1.0,0,2,5,1984,11,12,1.0,1.0,0.0,1.0,0
24539,4,3281,2,500,139,1.0,0,2,5,1987,3,21,0.0,1.0,0.0,1.0,0
24540,4,4564,2,500,139,1.0,0,2,2,1990,12,10,1.0,2.0,0.0,2.0,0
24541,4,2055,2,500,206,1.0,0,2,9,1984,11,12,1.0,3.0,0.0,3.0,0
24542,4,9084,2,500,1397,1.0,0,2,5,1983,11,25,0.0,2.0,0.0,2.0,0
24543,4,12378,2,500,637,2.0,0,2,2,1984,11,12,1.0,1.0,0.0,1.0,0
24544,4,5075,2,500,177,1.0,0,2,9,1983,11,25,0.0,1.0,0.0,1.0,0
24545,0,10905,0,500,6172,2.0,0,2,1,1982,5,21,1.0,1.0,100.0,0.0,0
24546,4,3621,2,500,4559,1.0,0,2,2,1987,3,18,0.0,1.0,0.0,1.0,0
24547,4,6680,2,500,115,1.0,0,2,5,1987,3,18,0.0,1.0,0.0,1.0,0
24548,4,7720,2,500,288,1.0,0,2,9,1982,5,22,3.0,5.0,0.0,5.0,0
24549,4,7071,2,500,177,1.0,0,2,2,1987,3,19,0.0,3.0,0.0,3.0,0
24550,4,11568,0,500,139,1.0,0,2,4,1984,6,18,1.0,1.0,0.0,1.0,0
24551,0,4268,0,500,132,1.0,0,0,1,1990,12,14,1.0,1.0,100.0,0.0,0
24552,4,2235,2,500,250,1.0,0,2,0,1984,11,12,0.0,2.0,0.0,2.0,0
24553,4,9098,2,500,137,1.0,0,2,4,1990,12,14,2.0,2.0,0.0,2.0,0
24554,4,9469,2,500,300,1.0,0,2,2,1987,3,19,0.0,2.0,0.0,2.0,0
24555,4,11654,2,500,210,1.0,0,2,2,1986,2,27,0.0,2.0,0.0,2.0,0
24556,0,4632,0,500,285,1.0,0,2,2,1990,12,13,1.0,1.0,100.0,0.0,0
24557,4,627,2,500,210,1.0,0,2,9,1990,12,13,0.0,1.0,0.0,1.0,0
24558,4,11111,2,500,349,1.0,0,2,5,1982,5,22,0.0,1.0,0.0,1.0,0
24559,4,5018,2,500,177,1.0,0,2,10,1983,11,25,0.0,3.0,0.0,3.0,0
24560,4,1545,2,500,108,1.0,0,2,2,1982,5,22,2.0,2.0,0.0,2.0,0
24561,4,3174,2,500,176,1.0,0,2,9,1987,3,19,0.0,2.0,0.0,2.0,0
24562,4,13771,2,500,139,1.0,0,2,2,1984,11,12,1.0,1.0,0.0,1.0,0
24563,4,6165,2,500,176,1.0,0,2,6,1987,5,5,2.0,2.0,0.0,2.0,0
24564,4,5897,2,500,215,1.0,0,2,3,1983,11,26,0.0,3.0,0.0,3.0,0
24565,4,12398,2,500,177,1.0,0,2,10,1990,11,26,0.0,1.0,0.0,1.0,0
24566,4,12438,2,500,270,1.0,0,2,5,1982,5,29,0.0,4.0,0.0,4.0,0
24567,4,10426,2,500,6348,1.0,0,2,0,1987,4,4,2.0,3.0,0.0,3.0,0
24568,0,12923,0,500,286,1.0,0,0,2,1990,11,11,1.0,1.0,100.0,0.0,0
24569,4,2927,2,500,236,1.0,0,2,2,1990,11,11,3.0,3.0,0.0,3.0,0
24570,4,6928,2,500,208,1.0,0,0,2,1984,11,19,3.0,3.0,0.0,3.0,0
24571,4,13240,2,500,139,1.0,0,2,5,1990,11,11,0.0,1.0,0.0,1.0,0
24572,4,5779,2,500,139,1.0,0,2,4,1984,6,16,2.0,2.0,0.0,2.0,0
24573,4,2419,2,500,256,1.0,0,2,9,1983,11,27,0.0,3.0,0.0,3.0,0
24574,4,194,2,500,139,1.0,0,2,5,1986,2,19,0.0,1.0,0.0,1.0,0
24575,0,6680,0,500,250,1.0,0,2,6,1983,11,27,1.0,1.0,100.0,0.0,0
24576,4,1279,2,500,257,1.0,0,2,5,1987,4,4,0.0,2.0,0.0,2.0,0
24577,4,4357,2,500,303,1.0,0,2,8,1987,4,4,0.0,4.0,0.0,4.0,0
24578,4,10545,2,500,6355,1.0,0,2,5,1983,11,27,4.0,5.0,0.0,5.0,0
24579,4,9430,0,500,300,1.0,0,2,9,1990,11,10,3.0,3.0,0.0,3.0,0
24580,4,6340,2,500,115,1.0,0,2,5,1982,5,29,0.0,2.0,0.0,2.0,0
24581,4,6343,2,500,440,1.0,0,2,9,1984,11,20,2.0,3.0,0.0,3.0,0
24582,4,1608,2,500,686,2.0,0,2,3,1986,2,19,0.0,1.0,0.0,1.0,0
24583,4,6997,2,500,6156,1.0,0,2,5,1982,5,30,0.0,1.0,0.0,1.0,0
24584,4,8975,2,500,6402,1.0,0,2,0,1982,5,29,4.0,4.0,0.0,4.0,0
24585,0,4025,0,500,779,2.0,0,2,2,1990,11,9,3.0,3.0,100.0,0.0,0
24586,4,9493,0,500,215,1.0,0,0,0,1984,11,19,1.0,1.0,0.0,1.0,0
24587,4,11370,2,500,289,1.0,0,2,3,1983,7,24,0.0,4.0,0.0,4.0,0
24588,4,315,2,500,745,2.0,0,2,10,1987,4,3,0.0,4.0,0.0,4.0,0
24589,4,1608,2,500,139,1.0,0,2,0,1984,6,17,1.0,2.0,0.0,2.0,0
24590,4,11457,0,500,297,1.0,0,2,2,1984,11,18,2.0,2.0,0.0,2.0,0
24591,4,2911,2,500,234,1.0,0,2,5,1982,5,29,0.0,5.0,0.0,5.0,0
24592,4,1411,2,500,198,1.0,0,2,9,1990,11,14,2.0,2.0,0.0,2.0,0
24593,4,6342,2,500,139,1.0,0,2,5,1990,11,13,0.0,1.0,0.0,1.0,0
24594,4,8069,2,500,6379,1.0,0,2,5,1990,11,13,0.0,1.0,0.0,1.0,0
24595,4,1279,2,500,176,1.0,0,2,5,1987,4,3,0.0,1.0,0.0,1.0,0
24596,0,993,0,500,5224,1.0,0,2,0,1982,5,29,4.0,4.0,100.0,0.0,0
24597,4,9858,2,500,748,2.0,0,2,5,1990,11,12,0.0,1.0,0.0,1.0,0
24598,4,4606,2,500,325,1.0,0,2,9,1984,11,18,0.0,2.0,0.0,2.0,0
24599,4,10557,2,500,108,1.0,0,2,5,1990,11,12,0.0,2.0,0.0,2.0,0
24600,4,1395,2,500,208,1.0,0,2,2,1984,6,16,2.0,2.0,0.0,2.0,0
24601,0,553,0,500,6154,1.0,0,2,6,1990,11,12,4.0,4.0,100.0,0.0,0
24602,4,4232,0,500,643,2.0,0,2,5,1983,7,24,0.0,2.0,0.0,2.0,0
24603,4,13034,2,500,212,1.0,0,2,5,1986,2,19,0.0,1.0,0.0,1.0,0
24604,4,6213,2,500,264,1.0,0,2,5,1984,11,19,0.0,2.0,0.0,2.0,0
24605,0,3693,0,500,297,1.0,0,0,4,1986,2,19,4.0,4.0,25.0,3.0,0
24606,4,5263,0,500,215,1.0,0,0,2,1990,11,9,1.0,1.0,0.0,1.0,0
24607,4,12660,2,500,137,1.0,0,2,2,1983,7,23,0.0,1.0,0.0,1.0,0
24608,4,8407,0,500,177,1.0,0,2,9,1987,4,5,0.0,2.0,0.0,2.0,0
24609,4,5613,2,500,139,1.0,0,2,5,1984,6,16,0.0,1.0,0.0,1.0,0
24610,0,1849,2,500,210,1.0,0,0,0,1986,2,17,1.0,1.0,100.0,0.0,0
24611,4,6306,2,500,139,1.0,0,2,5,1987,4,8,0.0,1.0,0.0,1.0,0
24612,4,9053,2,500,250,1.0,0,2,5,1990,11,4,0.0,2.0,0.0,2.0,0
24613,4,361,2,500,250,1.0,0,2,5,1990,11,4,0.0,2.0,0.0,2.0,0
24614,4,1317,2,500,6136,1.0,0,2,6,1983,7,22,0.0,1.0,0.0,1.0,0
24615,4,10055,0,500,289,1.0,0,1,6,1990,11,4,2.0,2.0,0.0,2.0,0
24616,4,9583,2,500,173,1.0,0,2,9,1990,11,4,0.0,4.0,0.0,4.0,0
24617,4,7737,2,500,6156,1.0,0,0,2,1984,11,21,0.0,3.0,0.0,3.0,0
24618,4,5607,0,500,1406,1.0,0,2,9,1983,7,22,1.0,1.0,0.0,1.0,0
24619,4,12912,2,500,234,1.0,0,2,9,1982,5,31,0.0,4.0,0.0,4.0,0
24620,4,3642,2,500,212,1.0,0,2,2,1990,11,3,2.0,3.0,0.0,3.0,0
24621,4,98,2,500,177,1.0,0,2,0,1990,11,2,1.0,1.0,0.0,1.0,0
24622,4,2781,2,500,133,1.0,0,2,5,1982,5,31,0.0,2.0,0.0,2.0,0
24623,4,7868,2,500,384,1.0,0,2,5,1987,4,8,1.0,1.0,0.0,1.0,0
24624,4,4148,2,500,177,1.0,0,2,0,1990,11,2,0.0,2.0,0.0,2.0,0
24625,4,2508,2,500,132,1.0,0,2,2,1990,11,2,0.0,1.0,0.0,1.0,0
24626,4,3693,0,500,297,1.0,0,2,2,1990,11,2,1.0,1.0,0.0,1.0,0
24627,0,3303,2,500,4559,1.0,0,2,1,1986,2,17,5.0,5.0,60.0,2.0,0
24628,4,6082,2,500,6078,1.0,0,2,0,1984,6,16,0.0,1.0,0.0,1.0,0
24629,4,2235,2,500,296,1.0,0,2,5,1990,11,6,0.0,1.0,0.0,1.0,0
24630,4,13618,2,500,286,1.0,0,2,2,1984,11,20,0.0,3.0,0.0,3.0,0
24631,4,6266,2,500,176,1.0,0,2,9,1984,11,20,0.0,2.0,0.0,2.0,0
24632,0,8692,0,500,300,1.0,0,2,2,1987,4,5,2.0,2.0,100.0,0.0,0
24633,4,13781,2,500,139,1.0,0,2,2,1990,11,9,0.0,1.0,0.0,1.0,0
24634,4,9944,2,500,745,2.0,0,2,2,1990,11,8,0.0,2.0,0.0,2.0,0
24635,4,7172,2,500,258,1.0,0,2,5,1984,6,16,0.0,1.0,0.0,1.0,0
24636,4,10586,2,500,745,2.0,0,0,0,1986,2,18,0.0,7.0,0.0,7.0,0
24637,4,3652,2,500,137,1.0,0,2,0,1987,1,13,0.0,1.0,0.0,1.0,0
24638,4,2348,2,500,6156,1.0,0,2,5,1982,5,30,0.0,4.0,0.0,4.0,0
24639,4,1571,2,500,133,1.0,0,2,6,1984,11,20,2.0,2.0,0.0,2.0,0
24640,4,6647,2,500,177,1.0,0,2,5,1987,4,6,0.0,2.0,0.0,2.0,0
24641,0,12701,0,500,641,2.0,0,2,2,1984,11,20,6.0,6.0,83.33333333333334,1.0,0
24642,4,12349,0,500,133,1.0,0,2,2,1987,4,6,0.0,1.0,0.0,1.0,0
24643,4,6025,2,500,137,1.0,0,2,3,1984,11,20,0.0,1.0,0.0,1.0,0
24644,4,1284,2,500,139,1.0,0,2,6,1987,4,7,1.0,1.0,0.0,1.0,0
24645,4,7896,2,500,139,1.0,0,2,2,1987,4,7,0.0,2.0,0.0,2.0,0
24646,3,4350,1,500,643,2.0,0,2,5,1987,4,7,0.0,6.0,0.0,6.0,0
24647,4,5284,2,500,175,1.0,0,2,2,1990,11,7,0.0,1.0,0.0,1.0,0
24648,4,3582,2,500,108,1.0,0,2,5,1987,4,8,0.0,1.0,0.0,1.0,0
24649,4,10916,2,500,131,1.0,0,2,0,1990,11,14,0.0,1.0,0.0,1.0,0
24650,4,4726,2,500,177,1.0,0,2,0,1990,11,26,1.0,1.0,0.0,1.0,0
24651,4,3826,2,500,177,1.0,0,2,2,1982,5,28,0.0,7.0,0.0,7.0,0
24652,4,3826,2,500,177,1.0,0,2,2,1982,5,28,0.0,7.0,0.0,7.0,0
24653,4,491,2,500,115,1.0,0,2,5,1990,11,24,0.0,1.0,0.0,1.0,0
24654,4,4731,2,500,6140,1.0,0,2,0,1987,3,31,1.0,3.0,0.0,3.0,0
24655,4,5728,2,500,426,1.0,3,0,2,1986,2,21,0.0,1.0,0.0,1.0,0
24656,4,10990,2,500,6168,2.0,0,2,10,1990,11,24,0.0,2.0,0.0,2.0,0
24657,4,12464,2,500,139,1.0,0,2,6,1987,3,31,0.0,1.0,0.0,1.0,0
24658,0,584,0,500,761,2.0,0,0,0,1990,11,23,1.0,1.0,100.0,0.0,0
24659,4,12245,2,500,291,1.0,0,2,5,1984,11,16,0.0,2.0,0.0,2.0,0
24660,4,6438,0,500,222,1.0,0,2,9,1982,5,27,3.0,3.0,0.0,3.0,0
24661,4,8248,2,500,209,1.0,0,2,5,1990,11,24,0.0,3.0,0.0,3.0,0
24662,0,2061,0,500,660,2.0,0,2,9,1982,5,27,8.0,8.0,100.0,0.0,0
24663,4,6089,2,500,294,1.0,0,2,0,1990,11,22,1.0,4.0,0.0,4.0,0
24664,0,9684,0,500,210,1.0,0,0,4,1990,11,22,2.0,2.0,100.0,0.0,0
24665,0,9145,0,500,212,1.0,0,2,9,1987,3,31,4.0,4.0,75.0,1.0,0
24666,4,4268,0,500,177,1.0,0,2,5,1982,5,27,0.0,2.0,0.0,2.0,0
24667,4,7484,2,500,177,1.0,0,2,0,1983,7,25,1.0,4.0,0.0,4.0,0
24668,4,1593,2,500,139,1.0,0,2,5,1982,5,27,0.0,1.0,0.0,1.0,0
24669,4,13752,2,500,250,1.0,0,2,4,1990,11,22,3.0,3.0,0.0,3.0,0
24670,4,9881,2,500,6156,1.0,0,2,5,1983,7,25,3.0,3.0,0.0,3.0,0
24671,0,1147,2,500,287,1.0,0,2,2,1990,11,21,1.0,1.0,100.0,0.0,0
24672,4,11003,2,500,215,1.0,0,2,5,1987,3,30,2.0,2.0,0.0,2.0,0
24673,4,4734,2,500,139,1.0,0,2,5,1982,5,26,0.0,1.0,0.0,1.0,0
24674,3,9874,2,500,209,1.0,0,0,8,1987,3,29,1.0,1.0,100.0,0.0,0
24675,4,5686,2,500,139,1.0,0,2,5,1983,11,26,0.0,1.0,0.0,1.0,0
24676,4,12364,0,500,200,1.0,0,2,8,1984,11,15,0.0,1.0,0.0,1.0,0
24677,4,721,2,500,300,1.0,0,2,9,1983,11,26,2.0,2.0,0.0,2.0,0
24678,4,513,0,500,139,1.0,0,2,2,1983,7,26,1.0,1.0,0.0,1.0,0
24679,3,12880,1,500,139,1.0,0,2,3,1990,11,25,0.0,4.0,0.0,4.0,0
24680,4,13263,2,500,132,1.0,0,2,5,1984,11,15,0.0,1.0,0.0,1.0,0
24681,0,56,2,500,173,1.0,0,0,9,1990,11,25,1.0,1.0,100.0,0.0,0
24682,4,398,2,500,139,1.0,0,2,5,1983,7,26,0.0,1.0,0.0,1.0,0
24683,0,12686,0,500,135,1.0,0,0,0,1990,11,25,2.0,2.0,100.0,0.0,0
24684,4,8922,2,500,139,1.0,0,2,0,1987,3,30,1.0,1.0,0.0,1.0,0
24685,4,2366,2,500,133,1.0,0,2,9,1990,11,25,1.0,1.0,0.0,1.0,0
24686,0,4082,0,500,6144,1.0,0,0,2,1990,11,25,1.0,1.0,100.0,0.0,0
24687,3,12880,1,500,139,1.0,0,2,2,1990,11,25,0.0,4.0,0.0,4.0,0
24688,0,13409,0,500,139,1.0,0,0,6,1986,2,21,2.0,2.0,100.0,0.0,0
24689,4,9275,2,500,139,1.0,0,2,9,1990,11,25,0.0,2.0,0.0,2.0,0
24690,4,5765,2,500,139,1.0,0,2,5,1990,11,25,0.0,2.0,0.0,2.0,0
24691,4,13258,2,500,1412,1.0,0,2,9,1984,6,18,0.0,1.0,0.0,1.0,0
24692,4,8236,2,500,234,1.0,0,2,4,1990,11,25,0.0,2.0,0.0,2.0,0
24693,4,5779,2,500,467,1.0,0,2,1,1990,11,21,2.0,2.0,0.0,2.0,0
24694,4,5767,2,500,228,1.0,0,2,5,1984,11,17,0.0,1.0,0.0,1.0,0
24695,4,2529,2,500,139,1.0,0,2,5,1990,11,21,0.0,1.0,0.0,1.0,0
24696,4,12405,2,500,1406,1.0,0,2,5,1987,4,2,0.0,1.0,0.0,1.0,0
24697,4,8590,2,500,6391,1.0,0,2,9,1983,7,24,0.0,3.0,0.0,3.0,0
24698,4,9758,2,500,108,1.0,0,2,10,1982,5,28,0.0,1.0,0.0,1.0,0
24699,4,7464,2,500,139,1.0,0,2,0,1983,11,27,0.0,2.0,0.0,2.0,0
24700,4,2978,0,500,461,1.0,0,2,5,1982,5,28,2.0,2.0,0.0,2.0,0
24701,4,10663,2,500,454,1.0,0,2,5,1982,5,28,0.0,4.0,0.0,4.0,0
24702,0,10191,0,500,390,1.0,0,2,3,1990,11,18,1.0,1.0,100.0,0.0,0
