,target,location,aircraft_damage,make,model,number_of_engines,engine_type,weather_conditions,phase_of_flight,Year,Month,Day,injuries,pax_onboard,fatality_percentage,survived,amateur_built
27117,0,4731,0,715,DHC-6-300,2,3,2,MANEUVERING,1986,6,18,25.0,25.0,100.0,0,No
27118,2,3638,2,715,DHC-6-300,2,3,2,LANDING,1997,7,21,0.0,2.0,0.0,2,No
27119,0,2235,2,715,DHC-2,1,0,2,TAKEOFF,1988,6,10,1.0,1.0,100.0,0,No
27120,2,8963,2,715,DHC-2,1,0,2,TAKEOFF,1994,7,9,0.0,6.0,0.0,6,No
27121,2,12063,2,715,DHC-6-200,2,3,2,DESCENT,1997,7,23,0.0,1.0,0.0,1,No
27122,0,2037,0,715,DHC-2,1,0,2,MANEUVERING,1983,11,5,4.0,4.0,100.0,0,No
27123,2,1593,2,715,DH-82-A,1,0,2,APPROACH,1990,7,4,0.0,1.0,0.0,1,No
27124,0,10806,0,715,DHC-4,2,0,0,CRUISE,1984,10,23,2.0,2.0,50.0,1,No
27125,0,3174,0,715,DHC-2 MARK 1,1,0,2,MANEUVERING,1992,7,30,7.0,7.0,85.71428571428571,1,No
27126,2,238,2,715,DHC-2-T,1,3,2,CRUISE,1992,5,23,0.0,2.0,0.0,2,No
27127,2,11147,2,715,DH-82A,1,0,2,MANEUVERING,1998,7,10,0.0,1.0,0.0,1,No
27128,1,10655,0,715,DHC-8-102,2,3,2,CRUISE,1997,2,20,0.0,26.0,0.0,26,No
27129,2,6213,2,715,DHC-6-300,2,3,2,STANDING,1999,8,7,0.0,34.0,0.0,34,No
27130,2,6213,1,715,DHC-6-300,2,3,2,STANDING,1999,8,7,0.0,34.0,0.0,34,No
27131,1,721,1,715,DHC-8-102,2,3,2,TAKEOFF,1992,1,12,0.0,33.0,0.0,33,No
27132,2,9291,2,715,DHC-1,1,0,2,APPROACH,1983,11,20,0.0,1.0,0.0,1,No
27133,0,12551,0,715,DHC-2 MK.1,1,0,2,MANEUVERING,1985,8,18,4.0,4.0,100.0,0,No
27134,0,11397,2,715,DHC-2,1,0,2,CRUISE,1997,7,5,5.0,5.0,80.0,1,No
27135,2,4160,2,715,DH-82A,1,0,2,TAKEOFF,1982,4,18,0.0,1.0,0.0,1,No
27136,2,7659,2,715,DHC-3,1,0,2,CRUISE,1992,7,22,0.0,2.0,0.0,2,Yes
27137,2,1839,2,715,DHC-2,1,0,2,CLIMB,1990,6,27,0.0,3.0,0.0,3,No
27138,2,771,2,715,DHC-6-300,2,3,0,GO-AROUND,1985,3,12,4.0,4.0,0.0,4,No
27139,2,5738,2,715,DHC-2,1,0,2,GO-AROUND,1995,8,8,0.0,8.0,0.0,8,No
27140,1,10318,2,715,DHC-8-311,2,3,2,CLIMB,1997,2,24,0.0,45.0,0.0,45,No
27141,1,805,2,715,DHC-7-102,4,2,2,CRUISE,1984,5,15,0.0,25.0,0.0,25,No
27142,0,8411,0,715,VENOM 112 MK4,1,2,2,TAKEOFF,1990,6,8,1.0,1.0,100.0,0,No
27143,2,11522,0,715,DH-82A,1,0,2,TAKEOFF,1990,6,29,1.0,2.0,0.0,2,No
27144,1,2184,2,715,SHD-6,2,3,2,CLIMB,1993,3,21,0.0,3.0,0.0,3,No
27145,2,10047,2,715,DHC-2,1,0,2,TAKEOFF,1992,1,2,0.0,1.0,0.0,1,No
27146,0,12195,2,715,DHC-6-300,2,3,2,APPROACH,1984,7,21,16.0,16.0,6.25,15,No
27147,2,6103,2,715,DHG-6-300,2,3,2,TAXI,1983,8,1,0.0,16.0,0.0,16,No
27148,2,12569,2,715,DHC2,1,0,2,LANDING,1992,12,24,0.0,1.0,0.0,1,No
27149,2,538,2,715,DHC-2,1,0,2,LANDING,1996,2,10,0.0,2.0,0.0,2,No
27150,2,9472,2,715,DHC-6,2,3,2,DESCENT,1987,8,4,0.0,11.0,0.0,11,No
27151,2,10755,2,715,DHC-2,1,0,2,LANDING,1988,9,11,0.0,3.0,0.0,3,No
27152,2,10031,2,715,BEAVER U-64,1,0,2,TAKEOFF,1982,9,6,1.0,1.0,0.0,1,No
27153,0,11384,0,715,DHC-2 MARK 1,1,0,1,MANEUVERING,1988,8,18,1.0,1.0,100.0,0,No
27154,2,8962,2,715,DHC-3,1,0,2,TAKEOFF,1991,1,28,6.0,11.0,0.0,11,No
27155,0,10928,0,715,DHC-3,1,0,2,TAKEOFF,1986,10,29,2.0,2.0,50.0,1,No
27156,2,6340,2,715,DHC-2,1,0,0,MANEUVERING,1989,7,13,6.0,6.0,0.0,6,No
27157,2,5553,0,715,DHC-6-200,2,3,2,APPROACH,1982,5,16,8.0,8.0,0.0,8,No
27158,0,6213,0,715,BEAVER DHC-2,1,0,2,MANEUVERING,1984,7,26,6.0,7.0,28.57142857142857,5,No
27159,2,5442,0,715,DHC-6-300,2,3,2,CRUISE,1997,4,12,1.0,1.0,0.0,1,No
27160,2,7735,2,715,DHC-6,2,3,0,LANDING,1986,2,7,0.0,9.0,0.0,9,No
27161,0,6213,0,715,DHC-2,1,0,2,TAKEOFF,1997,9,29,1.0,1.0,100.0,0,No
27162,2,5738,2,715,DHC-2,1,0,2,LANDING,1983,7,5,0.0,2.0,0.0,2,No
27163,2,8126,2,715,DHC-6-300,2,3,2,TAKEOFF,2000,5,5,0.0,17.0,0.0,17,No
27164,2,5284,2,715,DHC-3,1,0,2,LANDING,1999,4,27,0.0,2.0,0.0,2,No
27165,2,5005,0,715,DHC-6-300,2,3,2,APPROACH,1983,2,15,8.0,8.0,0.0,8,No
27166,0,8602,0,715,DHC-2,1,0,2,MANEUVERING,1982,12,9,8.0,8.0,100.0,0,No
27167,1,8028,2,715,DHC-8-102,2,3,2,APPROACH,1995,4,3,0.0,20.0,0.0,20,No
27168,2,2106,2,715,DHC-2,1,0,2,CLIMB,1990,5,29,3.0,3.0,0.0,3,No
27169,1,3116,1,715,DH-7,4,3,0,APPROACH,1988,2,16,0.0,16.0,0.0,16,No
27170,2,2029,2,715,DHC-2,1,0,2,LANDING,1987,8,9,0.0,2.0,0.0,2,No
27171,2,11410,2,715,DHC-6,2,3,2,LANDING,1989,9,19,0.0,5.0,0.0,5,No
27172,2,6651,2,715,DHC-6-200,2,3,2,TAKEOFF,1999,4,5,6.0,10.0,0.0,10,No
27173,2,6053,2,715,DHC-2,1,0,2,APPROACH,2008,5,10,0.0,3.0,0.0,3,No
27174,1,5920,0,715,DHC-6-100,2,3,2,CRUISE,1982,2,12,0.0,7.0,0.0,7,No
27175,2,2094,2,715,DHC-6-200,2,3,0,APPROACH,1988,1,19,1.0,1.0,0.0,1,No
27176,2,11396,2,715,DHC-2,1,0,2,TAXI,1994,8,18,0.0,2.0,0.0,2,No
27177,2,361,2,715,DH6,2,3,2,TAXI,1992,2,24,1.0,12.0,0.0,12,No
27178,2,1816,2,715,DHC-3,1,0,2,LANDING,1985,9,11,0.0,1.0,0.0,1,No
27179,2,3671,2,715,DHC-2 MK-1,1,0,2,TAKEOFF,1987,8,9,0.0,3.0,0.0,3,No
27180,2,6382,2,715,DHC-7,4,3,2,APPROACH,1999,11,27,0.0,18.0,0.0,18,No
27181,0,6884,0,715,DHC-4A,2,0,2,APPROACH,1986,3,20,2.0,2.0,100.0,0,No
27182,2,11243,2,715,DHC-3,1,0,2,LANDING,1989,9,2,0.0,1.0,0.0,1,No
27183,2,7659,2,715,DHC-2,1,0,2,CRUISE,1988,9,15,0.0,1.0,0.0,1,No
27184,0,4731,0,715,DHC-6-300,2,3,2,LANDING,1989,9,27,21.0,21.0,47.61904761904761,11,No
27185,2,994,2,715,DHC-2,1,0,2,TAKEOFF,1985,6,20,0.0,1.0,0.0,1,No
27186,0,10907,0,715,TIGER MOTH DH 82A,1,0,2,TAKEOFF,1984,5,2,2.0,2.0,100.0,0,No
27187,2,1709,2,715,DHC-6,2,3,2,CRUISE,1990,8,22,0.0,3.0,0.0,3,No
27188,2,3004,2,715,DH-82C TIGERMOTH,1,0,2,TAKEOFF,2000,5,1,0.0,2.0,0.0,2,No
27189,2,13028,2,715,DHC-8-311,2,3,2,STANDING,1994,8,1,1.0,54.0,0.0,54,No
27190,2,3862,2,715,DHC-3,1,0,2,TAKEOFF,1989,2,10,0.0,1.0,0.0,1,No
27191,2,11592,2,715,BEAVER U-6A,1,0,2,LANDING,1987,6,9,0.0,1.0,0.0,1,No
27192,2,6175,2,715,U-6A,1,0,2,LANDING,2000,5,3,0.0,2.0,0.0,2,No
27193,0,7285,0,715,DHC-II,1,0,2,APPROACH,1982,9,14,2.0,2.0,100.0,0,No
27194,2,6266,2,715,DHC-2,1,0,2,TAKEOFF,1987,6,11,0.0,6.0,0.0,6,No
27195,2,5907,2,715,DH-8-201,2,3,2,CLIMB,1997,10,31,1.0,18.0,0.0,18,No
27196,2,189,2,715,DHC-2,1,0,2,TAKEOFF,1990,8,31,0.0,5.0,0.0,5,No
27197,2,4019,2,715,DHC-6-200,2,3,2,LANDING,1999,4,23,0.0,14.0,0.0,14,No
27198,2,6108,2,715,BEAVER DHC-2 MK.1,1,0,2,TAKEOFF,1989,9,17,3.0,9.0,0.0,9,No
27199,2,6355,2,715,DHC-2,1,0,2,MANEUVERING,1987,3,8,0.0,1.0,0.0,1,No
27200,2,12596,2,715,DHC-2,1,0,2,TAKEOFF,1991,8,14,0.0,2.0,0.0,2,No
27201,2,5738,2,715,DHC-2,1,0,2,TAKEOFF,1989,8,31,0.0,4.0,0.0,4,No
27202,2,12569,2,715,DHC-2,1,0,2,MANEUVERING,1991,1,18,4.0,4.0,0.0,4,No
27203,0,13038,2,715,DHC-2 MK. I,1,0,2,MANEUVERING,1999,11,27,4.0,4.0,100.0,0,No
27204,2,6826,2,715,DHC-2,1,0,2,TAKEOFF,2000,6,13,0.0,7.0,0.0,7,No
27205,2,11149,0,715,DHC-2 MK.1,1,0,2,TAKEOFF,1987,6,8,1.0,1.0,0.0,1,No
27206,2,767,2,715,"DHC-2, MK-1",1,0,2,LANDING,1983,9,1,0.0,5.0,0.0,5,No
27207,2,13517,2,715,DHC-1,1,0,2,LANDING,1997,9,13,1.0,1.0,0.0,1,No
27208,1,5613,1,715,DHC-6-300,2,3,2,LANDING,1984,9,29,0.0,8.0,0.0,8,No
27209,2,13249,2,715,DHC-3 TURBO,1,3,2,MANEUVERING,1984,12,19,3.0,3.0,0.0,3,No
27210,2,13779,2,715,DHC-2,1,0,2,TAKEOFF,1988,9,23,0.0,1.0,0.0,1,No
27211,2,9689,2,715,DHC-6-100,2,3,2,TAKEOFF,1990,12,9,1.0,21.0,0.0,21,No
27212,1,11051,1,715,DHC-8-102,2,3,2,CLIMB,1991,7,16,0.0,5.0,0.0,5,No
27213,2,4221,2,715,DH-82A,1,0,2,TAKEOFF,1993,5,9,0.0,2.0,0.0,2,No
27214,0,10009,0,715,DHC-2,1,0,2,MANEUVERING,1994,8,11,3.0,3.0,100.0,0,No
27215,2,9132,2,715,BEAVER U-6A,1,0,2,TAXI,1991,4,9,0.0,4.0,0.0,4,No
27216,2,5801,2,715,TIGER MOTH DH-82A,1,0,2,TAKEOFF,1994,8,2,0.0,2.0,0.0,2,No
27217,2,9861,2,715,DH-82A,1,0,2,LANDING,2000,5,26,0.0,2.0,0.0,2,No
27218,2,361,2,715,DHC-2,1,0,2,TAXI,1984,9,14,0.0,1.0,0.0,1,No
27219,2,2220,2,715,DHC-2,1,0,2,TAKEOFF,1992,9,19,0.0,5.0,0.0,5,No
27220,0,9273,0,715,DH-100 MK.6,1,2,2,MANEUVERING,2000,9,23,1.0,1.0,100.0,0,No
27221,0,98,0,715,DHC-1-22,1,0,2,MANEUVERING,1984,11,12,2.0,2.0,100.0,0,No
27222,0,6340,0,715,DHC-2,1,0,0,CRUISE,1994,8,7,7.0,7.0,85.71428571428571,1,No
27223,2,2177,2,715,DHC-6,2,3,2,TAKEOFF,1991,10,26,0.0,5.0,0.0,5,No
27224,2,2276,0,715,DHC-1B-2S5,1,0,2,TAKEOFF,1987,3,27,1.0,1.0,0.0,1,No
27225,2,9655,2,715,DHC,1,0,2,CRUISE,1986,4,10,0.0,2.0,0.0,2,No
27226,2,6213,2,715,DHC-2,1,0,2,TAXI,1990,5,29,0.0,1.0,0.0,1,No
27227,0,6041,2,715,DHC-3,1,0,0,MANEUVERING,1994,6,22,11.0,11.0,63.63636363636363,4,No
27228,1,5738,1,715,DHC2 MK1,1,0,2,MANEUVERING,1991,7,15,0.0,2.0,0.0,2,No
27229,0,2969,0,715,B-206,2,0,0,MANEUVERING,1983,9,14,1.0,1.0,100.0,0,No
27230,2,3862,2,715,DHC-2,1,3,2,TAKEOFF,1988,9,3,0.0,1.0,0.0,1,No
27231,0,3594,0,715,DHC-2,1,0,0,CRUISE,1996,7,19,1.0,1.0,100.0,0,No
27232,2,9716,2,715,DH-82A,1,0,2,LANDING,1990,8,24,1.0,2.0,0.0,2,No
27233,2,207,2,715,DH-7-58C,4,3,2,CRUISE,1988,9,21,3.0,15.0,0.0,15,No
27234,2,12612,2,715,DHC-2,1,0,2,LANDING,1985,6,21,0.0,1.0,0.0,1,No
27235,1,13028,1,715,DHC-6-300,2,3,0,DESCENT,1982,1,19,0.0,1.0,0.0,1,No
27236,0,7787,0,715,DHC-2,1,0,2,CRUISE,1985,9,26,3.0,3.0,100.0,0,No
27237,1,2470,1,715,DHC-7-103,4,3,2,CRUISE,1985,4,15,0.0,10.0,0.0,10,No
27238,2,13382,2,715,DHC2,1,0,2,LANDING,1994,9,17,0.0,6.0,0.0,6,No
27239,0,4632,0,716,VARIEZE,1,0,2,DESCENT,1998,7,19,1.0,1.0,100.0,0,Yes
27240,2,2970,2,717,KOLB FIRESTAR 1,1,0,2,TAKEOFF,1998,12,24,0.0,1.0,0.0,1,Yes
27241,2,8789,2,718,AVID FLYER STOL,1,0,2,GO-AROUND,1990,11,4,0.0,1.0,0.0,1,Yes
27242,2,7214,2,719,GENESIS,1,0,2,TAKEOFF,2008,1,5,1.0,1.0,0.0,1,Yes
27243,2,690,2,720,VANS RV-6,1,0,2,CRUISE,1998,8,8,1.0,1.0,0.0,1,Yes
27244,2,13755,2,721,KITFOX SPEEDSTER,1,0,2,TAKEOFF,1995,9,28,0.0,2.0,0.0,2,Yes
27245,2,2638,2,722,DUCE,1,0,2,LANDING,1996,7,16,0.0,1.0,0.0,1,Yes
27246,2,7624,0,723,JUNGSTER-1,1,0,2,MANEUVERING,1996,4,27,1.0,1.0,0.0,1,Yes
27247,2,11404,2,724,SA100,1,0,2,TAKEOFF,1988,8,21,0.0,1.0,0.0,1,Yes
27248,2,13276,0,725,MARQUART MA-5,1,0,2,TAKEOFF,1998,5,15,1.0,1.0,0.0,1,Yes
27249,2,9402,2,726,KITFOX III,1,0,2,LANDING,1994,3,20,0.0,2.0,0.0,2,Yes
27250,2,3236,2,727,CHALLENGER II,1,0,2,TAKEOFF,1999,5,29,1.0,1.0,0.0,1,Yes
27251,0,10809,2,728,DHC-6,2,3,2,CRUISE,2000,12,14,1.0,7.0,14.285714285714285,6,No
27252,0,6597,0,729,SPRINT 1000,1,0,2,CLIMB,1999,3,20,2.0,2.0,50.0,1,Yes
27253,0,13662,2,730,SA-100,1,0,2,CRUISE,1983,10,22,1.0,1.0,100.0,0,Yes
27254,0,3469,0,731,STARDUSTER TOO SA300,1,0,2,TAKEOFF,1996,10,13,2.0,2.0,100.0,0,Yes
27255,2,6653,2,732,GLASTAR GS-1,1,0,2,LANDING,1999,3,20,0.0,2.0,0.0,2,Yes
27256,0,3563,0,733,LAZOR 170,1,0,2,TAKEOFF,1983,11,5,1.0,1.0,100.0,0,No
27257,2,6914,2,734,HUMMER B,1,0,2,TAKEOFF,1983,8,20,0.0,1.0,0.0,1,Yes
27258,2,4784,2,735,RAND KR2,1,0,2,CRUISE,1984,7,29,0.0,1.0,0.0,1,Yes
27259,2,3319,2,736,SKYBOLT TD8,1,0,2,CRUISE,1998,9,11,2.0,2.0,0.0,2,Yes
27260,2,9278,2,736,QUICKIE,1,0,2,CRUISE,1985,5,4,1.0,1.0,0.0,1,Yes
27261,2,3011,2,737,SONERA II,1,0,2,TAKEOFF,1984,9,10,1.0,1.0,0.0,1,Yes
27262,2,9474,2,738,FOX 1,1,0,2,LANDING,1987,6,17,0.0,1.0,0.0,1,Yes
27263,2,6574,2,738,KITFOX,1,0,2,MANEUVERING,1988,4,16,0.0,1.0,0.0,1,Yes
27264,2,9205,2,739,KITFOX,1,0,2,TAKEOFF,1986,5,19,2.0,2.0,0.0,2,Yes
27265,2,5176,2,740,KIT FOX III,1,0,2,GO-AROUND,1991,10,13,0.0,2.0,0.0,2,Yes
27266,2,8001,2,741,MINI 500,1,0,2,MANEUVERING,1992,6,25,0.0,1.0,0.0,1,Yes
27267,2,3004,2,742,PITTS S-2A,1,0,2,TAKEOFF,1998,4,18,0.0,2.0,0.0,2,Yes
27268,2,3114,2,743,KR-2,1,0,2,LANDING,1998,12,16,2.0,2.0,0.0,2,Yes
27269,2,8419,2,744,AVID FLYER/B,1,0,2,TAKEOFF,1991,7,4,2.0,2.0,0.0,2,Yes
27270,2,226,0,745,TRI-Q-100,1,0,2,LANDING,1994,6,27,1.0,1.0,0.0,1,Yes
27271,2,13485,0,746,TEENIE II,1,0,2,CRUISE,1995,6,5,1.0,1.0,0.0,1,Yes
27272,0,2568,0,747,GLASSAIR GL25,1,0,2,MANEUVERING,1997,4,13,2.0,2.0,100.0,0,Yes
27273,2,13410,2,748,EAA BIPLANE,1,0,2,CRUISE,1991,12,16,1.0,1.0,0.0,1,Yes
27274,2,1004,2,749,FIREFLY,1,0,2,CRUISE,2000,11,4,1.0,1.0,0.0,1,Yes
27275,2,12397,2,750,MXL II,1,0,2,MANEUVERING,1999,6,18,1.0,1.0,0.0,1,Yes
27276,2,226,2,751,100,1,0,2,TAKEOFF,1987,4,18,0.0,1.0,0.0,1,Yes
27277,2,13103,0,752,SONERAI II,1,0,2,CRUISE,1986,11,19,1.0,1.0,0.0,1,Yes
27278,0,6626,2,753,BUSHBY MUSTANG M-II,1,0,2,APPROACH,1996,5,4,2.0,2.0,50.0,1,Yes
27279,2,12765,2,754,KITFOX,1,0,2,CLIMB,1992,7,28,0.0,1.0,0.0,1,Yes
27280,0,6233,0,755,TANGO,1,0,2,UNKNOWN,1997,7,1,1.0,1.0,100.0,0,Yes
27281,2,8197,2,756,400,1,0,2,TAXI,1983,6,5,0.0,1.0,0.0,1,No
27282,0,8193,0,757,T-18,1,0,2,MANEUVERING,1983,6,12,1.0,1.0,100.0,0,Yes
27283,2,2557,2,758,DA 20-A1,1,0,2,APPROACH,1997,9,7,1.0,1.0,0.0,1,No
27284,2,10913,2,758,DA20-A1,1,0,2,LANDING,1995,11,20,0.0,2.0,0.0,2,Yes
27285,2,6391,2,758,DA 20,1,0,2,DESCENT,2008,3,1,0.0,1.0,0.0,1,No
27286,2,12667,2,758,KATANA DA-20-A1,1,0,2,CRUISE,1996,7,22,0.0,2.0,0.0,2,No
27287,2,10913,2,758,KATANA DA 20-A1,1,0,2,TAKEOFF,1999,8,18,1.0,1.0,0.0,1,No
27288,1,11588,1,758,20C-1,1,0,2,CRUISE,2000,7,1,0.0,2.0,0.0,2,No
27289,2,1978,2,758,DA20-A1,1,0,2,CLIMB,1999,9,4,0.0,1.0,0.0,1,No
27290,2,10173,0,758,DA 20-A1,1,0,2,TAKEOFF,1999,3,6,2.0,5.0,0.0,5,No
27291,2,2715,0,758,DA 20-A1,1,0,0,CRUISE,1999,3,26,2.0,2.0,0.0,2,No
27292,2,13240,2,758,DA20-A1,1,0,2,APPROACH,1997,10,21,2.0,2.0,0.0,2,No
27293,2,10784,2,758,KATANA DA20-A1,1,0,2,TAXI,1996,8,24,0.0,2.0,0.0,2,No
27294,2,13609,2,758,DA-20-A1,1,0,2,CLIMB,1998,8,18,0.0,1.0,0.0,1,No
27295,2,10982,2,758,DA 20-A1,1,0,2,TAKEOFF,1999,7,15,0.0,1.0,0.0,1,No
27296,2,11404,2,758,DA 20-A1,1,0,2,CRUISE,1997,8,9,2.0,2.0,0.0,2,No
27297,2,5513,2,758,DA 20-A1,1,0,2,LANDING,1997,4,13,0.0,1.0,0.0,1,Yes
27298,2,10226,2,758,DA-20-C-1,1,0,2,APPROACH,2008,9,8,2.0,2.0,0.0,2,No
27299,2,2554,2,758,DA 20-A1,1,0,2,TAKEOFF,1999,11,11,0.0,1.0,0.0,1,No
27300,2,12391,2,758,DA 20-A1,1,0,2,TAKEOFF,1998,10,1,0.0,2.0,0.0,2,No
27301,2,3692,2,759,AVID MAGNUM,1,0,2,LANDING,2000,8,12,0.0,1.0,0.0,1,Yes
27302,2,5881,2,760,E-RACER,1,0,2,MANEUVERING,1990,7,1,0.0,2.0,0.0,2,Yes
27303,2,8136,2,761,FISHER CLASSIC,1,0,2,CRUISE,1996,5,25,1.0,1.0,0.0,1,Yes
27304,2,7781,2,762,PITTS S-1,1,0,2,TAKEOFF,1996,9,11,1.0,1.0,0.0,1,Yes
27305,2,10698,0,763,RV-3A,1,0,2,DESCENT,1996,10,9,0.0,1.0,0.0,1,Yes
27306,2,361,2,764,INTERSTATE S-4,1,0,2,TAKEOFF,1999,9,11,0.0,1.0,0.0,1,Yes
27307,2,1646,0,765,NIEUPORT 12,1,0,2,CLIMB,1997,6,29,1.0,1.0,0.0,1,Yes
27308,2,1515,2,766,EVANS VP-1,1,0,2,CRUISE,1985,7,18,2.0,2.0,0.0,2,Yes
27309,2,5049,2,767,P51R,1,0,2,CRUISE,1989,6,3,0.0,1.0,0.0,1,No
27310,2,6709,2,768,LONG E-Z,1,0,2,LANDING,1988,9,12,1.0,1.0,0.0,1,Yes
27311,2,9863,2,769,BD-4D,1,0,2,TAKEOFF,1983,7,23,1.0,1.0,0.0,1,Yes
27312,2,9317,2,770,SEA REY,1,0,2,TAKEOFF,1999,8,25,0.0,1.0,0.0,1,Yes
27313,0,6283,2,771,VAN'S AIRCRAFT RV-6,1,0,2,APPROACH,1993,4,19,2.0,2.0,100.0,0,Yes
27314,0,5196,0,772,PITTS S1S,1,0,2,MANEUVERING,1983,3,1,1.0,1.0,100.0,0,Yes
27315,0,5760,0,773,RV6A,1,0,2,TAKEOFF,1993,7,1,1.0,1.0,100.0,0,Yes
27316,0,5534,0,774,KR-2,1,0,2,TAKEOFF,1992,6,30,1.0,1.0,100.0,0,Yes
27317,0,226,2,775,RANS S-12,1,0,2,CLIMB,1996,3,24,1.0,1.0,100.0,0,Yes
27318,2,13454,2,776,RV-3,1,0,2,TAKEOFF,1990,8,6,1.0,1.0,0.0,1,Yes
27319,2,4213,2,777,PITTS S-1S,1,0,2,MANEUVERING,1991,10,19,1.0,1.0,0.0,1,Yes
27320,2,7263,2,778,LANCAIR 320,1,0,2,LANDING,1993,1,14,0.0,1.0,0.0,1,Yes
27321,2,13323,0,779,STARDUSTER TOO,1,0,2,MANEUVERING,1984,8,18,0.0,1.0,0.0,1,Yes
27322,2,12713,2,780,RV-6,1,0,2,LANDING,1992,5,23,2.0,2.0,0.0,2,Yes
27323,2,184,2,781,QUICKIE 2,1,0,2,LANDING,1994,9,4,0.0,1.0,0.0,1,Yes
27324,2,4564,0,782,Q2,1,0,2,TAKEOFF,1991,2,9,2.0,2.0,0.0,2,Yes
27325,2,7109,2,783,KR-II,1,0,2,TAKEOFF,1992,8,1,2.0,2.0,0.0,2,Yes
27326,0,5907,2,784,SONERAI-II,1,0,2,TAKEOFF,1991,4,27,1.0,1.0,100.0,0,Yes
27327,0,11758,0,785,SKYOTE,1,0,2,MANEUVERING,1986,3,31,1.0,1.0,100.0,0,Yes
27328,0,10257,0,786,AIR COMMAND,1,0,2,TAKEOFF,1991,7,13,1.0,1.0,100.0,0,Yes
27329,0,4867,0,787,MONI 110,1,0,2,MANEUVERING,1992,12,19,1.0,1.0,100.0,0,Yes
27330,2,12437,0,788,EXECUTIVE,1,0,2,LANDING,1984,11,29,1.0,1.0,0.0,1,Yes
27331,2,6187,2,789,VANS RV-6,1,0,2,APPROACH,1991,9,18,0.0,1.0,0.0,1,Yes
27332,2,4145,2,790,VELOCITY XL/RG,1,0,2,CRUISE,1999,6,15,0.0,1.0,0.0,1,Yes
27333,2,11153,2,791,KITFOX II,1,0,2,LANDING,1995,10,4,0.0,1.0,0.0,1,Yes
27334,2,318,2,792,S-1,1,0,2,LANDING,1994,5,30,0.0,1.0,0.0,1,Yes
27335,2,11820,2,793,AVID FLYER,1,0,2,CRUISE,1989,4,20,0.0,2.0,0.0,2,Yes
27336,2,1435,2,794,DER KRICKET 17K-1,1,0,2,TAKEOFF,1994,7,19,0.0,1.0,0.0,1,Yes
27337,2,1925,0,795,MUSTANG MII,1,0,2,CRUISE,1990,9,15,0.0,1.0,0.0,1,Yes
27338,2,12701,2,796,VELOCITY,1,0,2,APPROACH,1994,9,20,0.0,1.0,0.0,1,Yes
27339,2,13266,2,797,BEDE 4/275,1,0,2,TAKEOFF,1985,11,10,0.0,1.0,0.0,1,Yes
27340,2,1844,2,798,TKD BATHTUB,1,0,2,CRUISE,1989,8,20,1.0,1.0,0.0,1,Yes
27341,2,6195,2,799,BD-4,1,0,2,LANDING,1998,8,25,0.0,2.0,0.0,2,Yes
27342,2,9515,0,800,DO-28,2,0,2,CRUISE,1993,5,2,0.0,3.0,0.0,3,No
27343,1,3806,1,800,DO 328-100,2,3,2,CLIMB,1996,3,31,0.0,27.0,0.0,27,No
27344,1,11657,1,800,DO-228-201,2,3,2,DESCENT,1987,6,13,0.0,2.0,0.0,2,No
27345,1,1273,2,800,DO-228-202,2,3,2,TAKEOFF,1988,11,13,0.0,144.0,0.0,143,No
27346,1,2184,2,800,DO-228,2,3,2,DESCENT,1989,7,9,0.0,16.0,0.0,16,No
27347,2,3116,2,800,328-100,2,3,2,LANDING,2000,3,20,0.0,24.0,0.0,24,No
27348,2,9210,0,800,DO-24,1,0,2,APPROACH,1988,3,17,1.0,1.0,0.0,1,No
27349,2,7334,2,800,DO-228-202,2,3,2,TAKEOFF,1993,1,10,0.0,5.0,0.0,5,No
27350,2,13339,2,800,DO-27,1,0,2,CRUISE,1987,7,6,0.0,1.0,0.0,1,No
27351,2,2184,2,800,228-201,2,3,2,TAXI,1988,6,5,0.0,3.0,0.0,3,No
27352,2,10068,2,800,DO 328-100,2,3,2,LANDING,1995,8,3,0.0,18.0,0.0,18,No
27353,2,7334,2,800,DO-228-201,2,3,2,LANDING,1987,4,20,0.0,16.0,0.0,16,No
27354,1,1085,0,800,328,2,3,2,CLIMB,1996,5,29,0.0,23.0,0.0,23,No
27355,1,2354,1,800,DO228,2,3,0,DESCENT,1987,1,19,0.0,6.0,0.0,6,No
27356,0,4494,2,801,SEABIRD,1,0,2,CRUISE,1996,5,30,1.0,1.0,100.0,0,Yes
27357,2,729,2,802,RANS S-12,1,0,2,LANDING,2000,6,26,0.0,1.0,0.0,1,Yes
27358,2,8975,0,803,DC-8-63F,4,1,0,LANDING,1983,10,25,0.0,7.0,0.0,7,No
27359,1,2493,1,803,DC-10-10,3,1,0,TAKEOFF,1991,10,30,0.0,57.0,0.0,56,No
27360,2,8524,2,803,DC-9-32,2,1,2,TAKEOFF,1996,1,7,5.0,93.0,0.0,92,No
27361,1,12172,1,803,DC-9-51,2,1,2,CLIMB,1984,1,21,0.0,33.0,0.0,33,No
27362,2,6668,0,803,DC-3-3C,2,0,2,TAKEOFF,1983,10,31,0.0,2.0,0.0,2,No
27363,2,435,2,803,DC-3,2,0,2,TAKEOFF,1991,8,24,1.0,27.0,0.0,27,No
27364,1,2184,2,803,DC-10,3,1,0,LANDING,1988,2,10,0.0,206.0,0.0,198,No
27365,0,1823,0,803,DC-3,2,0,2,MANEUVERING,1990,5,19,2.0,2.0,100.0,0,No
