,target,location,aircraft_damage,make,model,number_of_engines,engine_type,weather_conditions,phase_of_flight,Year,Month,Day,injuries,pax_onboard,fatality_percentage,survived,amateur_built
29805,2,11701,0,1189,3335,1,3,2,6,1995,5,17,1.0,1.0,0.0,1,0
29806,0,9326,0,1189,3379,1,0,2,6,1986,9,12,1.0,1.0,100.0,0,0
29807,2,1764,0,1189,3335,1,0,2,6,1984,6,23,1.0,1.0,0.0,1,0
29808,2,4615,2,1189,3328,1,0,2,6,1985,6,19,0.0,1.0,0.0,1,0
29809,2,3000,0,1189,3332,1,0,2,6,1982,6,8,1.0,1.0,0.0,1,0
29810,2,4218,2,1189,1477,1,0,2,5,1983,4,1,0.0,2.0,0.0,2,0
29811,0,6458,2,1189,1467,1,0,0,2,1982,8,9,1.0,1.0,100.0,0,0
29812,2,11844,2,1189,3335,1,0,2,6,1995,5,7,1.0,1.0,0.0,1,0
29813,2,13393,2,1189,3332,1,0,2,2,1984,5,18,0.0,1.0,0.0,1,0
29814,2,4895,2,1189,3332,1,0,2,6,1990,5,8,1.0,1.0,0.0,1,0
29815,2,7794,2,1189,1606,1,0,2,5,1984,9,1,0.0,1.0,0.0,1,0
29816,0,785,1,1189,3332,1,0,2,6,1987,8,18,1.0,2.0,50.0,1,0
29817,2,10142,0,1189,3335,1,0,2,6,1994,5,21,1.0,1.0,0.0,1,0
29818,2,6262,2,1189,3328,1,0,2,9,1989,4,18,0.0,1.0,0.0,1,0
29819,2,10489,2,1189,160,1,0,2,5,1995,5,11,1.0,1.0,0.0,1,0
29820,2,703,2,1189,3332,1,0,2,6,1994,6,11,1.0,1.0,0.0,1,0
29821,2,12414,0,1189,1472,1,0,2,10,1994,5,22,0.0,2.0,0.0,2,0
29822,2,6850,2,1189,1476,1,0,2,5,1990,10,14,4.0,4.0,0.0,4,0
29823,2,8020,2,1189,3332,1,0,2,9,1983,8,14,1.0,1.0,0.0,1,0
29824,2,9553,2,1189,1568,1,0,2,6,1990,3,17,0.0,1.0,0.0,1,0
29825,2,13526,2,1189,3332,1,0,2,9,1988,5,24,1.0,1.0,0.0,1,0
29826,0,4421,0,1189,1489,1,0,2,0,1990,9,30,2.0,2.0,100.0,0,0
29827,2,620,2,1189,1489,1,0,2,2,1993,9,18,0.0,1.0,0.0,1,0
29828,2,8709,0,1189,3332,1,3,2,6,1998,8,3,1.0,1.0,0.0,1,0
29829,2,9347,2,1189,3332,1,0,2,9,1995,7,13,0.0,1.0,0.0,1,0
29830,2,5844,2,1189,1476,1,0,2,10,1987,9,26,0.0,1.0,0.0,1,0
29831,2,10756,2,1189,1477,1,0,2,4,1984,5,19,1.0,1.0,0.0,1,0
29832,2,4917,2,1189,1467,1,0,2,9,1992,12,5,0.0,2.0,0.0,2,0
29833,2,85,2,1189,3332,1,0,2,6,1995,5,12,0.0,1.0,0.0,1,0
29834,2,11368,2,1189,3332,1,0,2,9,1995,7,13,0.0,1.0,0.0,1,0
29835,2,2667,2,1189,3332,1,0,2,8,1988,6,22,0.0,1.0,0.0,1,0
29836,2,8199,2,1189,3332,1,0,2,9,1983,9,3,0.0,1.0,0.0,1,0
29837,2,11408,0,1189,3332,1,0,2,6,1983,7,16,0.0,1.0,0.0,1,0
29838,2,7647,2,1189,3332,1,0,2,0,1995,7,27,1.0,1.0,0.0,1,0
29839,2,7247,2,1189,3335,1,0,2,6,1983,11,30,0.0,1.0,0.0,1,0
29840,0,9317,0,1189,3332,1,0,2,6,1986,11,5,1.0,1.0,100.0,0,0
29841,2,12515,2,1189,3332,1,0,2,9,1987,4,29,0.0,1.0,0.0,1,0
29842,0,11335,0,1189,3335,1,0,2,0,1986,7,10,1.0,1.0,100.0,0,0
29843,2,3741,2,1189,3335,1,0,2,5,1995,7,28,0.0,1.0,0.0,1,0
29844,2,9538,2,1189,3328,1,0,2,9,1995,7,27,0.0,1.0,0.0,1,0
29845,0,5668,2,1189,3332,1,0,2,6,1990,5,23,1.0,1.0,100.0,0,0
29846,2,7524,2,1189,3335,1,0,2,5,1987,4,18,0.0,1.0,0.0,1,0
29847,2,1057,2,1189,1476,1,0,2,5,1987,10,4,0.0,1.0,0.0,1,0
29848,0,1559,2,1189,3332,1,0,2,2,1995,7,29,1.0,1.0,100.0,0,0
29849,2,10385,0,1189,1484,1,0,2,9,1987,4,18,2.0,2.0,0.0,2,0
29850,2,7754,2,1189,3335,1,0,2,6,1994,5,20,0.0,1.0,0.0,1,0
29851,2,5425,0,1189,3328,1,0,2,6,1994,5,19,1.0,1.0,0.0,1,0
29852,0,9379,0,1189,3343,2,0,0,2,1984,7,21,4.0,4.0,100.0,0,0
29853,2,11963,2,1189,3332,1,0,2,6,1994,5,20,0.0,1.0,0.0,1,0
29854,2,7647,2,1189,3332,1,0,2,9,1993,7,12,0.0,1.0,0.0,1,0
29855,2,3077,2,1189,3346,2,0,2,9,1987,10,1,1.0,1.0,0.0,1,0
29856,0,6861,0,1189,3332,1,0,2,6,1993,5,30,1.0,1.0,100.0,0,0
29857,0,12437,0,1189,3335,1,0,2,6,2000,8,1,1.0,1.0,100.0,0,0
29858,2,10537,0,1189,3328,1,0,2,1,1988,5,20,0.0,1.0,0.0,1,0
29859,2,7012,2,1189,1480,1,0,2,2,1983,6,16,1.0,1.0,0.0,1,0
29860,2,5077,2,1189,1489,1,0,2,9,1991,8,24,0.0,4.0,0.0,4,0
29861,2,4895,2,1189,3332,1,0,2,6,2000,7,11,0.0,1.0,0.0,1,0
29862,2,11518,2,1189,3373,1,0,2,6,1998,6,6,0.0,1.0,0.0,1,0
29863,2,7498,2,1189,1471,1,0,2,9,1986,7,10,1.0,1.0,0.0,1,0
29864,2,10143,2,1189,3335,1,0,2,6,1990,5,18,0.0,1.0,0.0,1,0
29865,2,9354,2,1189,1471,1,0,2,5,1995,7,25,0.0,1.0,0.0,1,0
29866,2,8199,2,1189,3380,1,0,2,6,1986,5,22,0.0,1.0,0.0,1,0
29867,2,12526,2,1189,3332,1,0,2,9,1984,10,19,0.0,1.0,0.0,1,0
29868,0,4551,0,1189,3339,1,3,2,6,1994,6,14,2.0,2.0,50.0,1,0
29869,2,10343,2,1189,3332,1,0,2,9,1988,5,19,1.0,1.0,0.0,1,0
29870,2,7567,2,1189,3332,1,0,2,9,1990,3,5,0.0,1.0,0.0,1,0
29871,2,127,2,1189,1476,1,0,2,0,1983,11,18,1.0,2.0,0.0,2,0
29872,2,7096,2,1189,3332,1,0,2,5,1993,1,21,0.0,1.0,0.0,1,0
29873,2,9347,2,1189,3332,1,0,2,6,1989,4,13,1.0,1.0,0.0,1,0
29874,2,12907,0,1189,158,1,0,2,6,1985,11,18,1.0,1.0,0.0,1,0
29875,2,2061,2,1189,3328,1,0,2,6,1986,12,5,0.0,1.0,0.0,1,0
29876,2,785,2,1189,3335,1,3,2,6,1988,5,28,0.0,2.0,0.0,2,0
29877,2,13560,2,1189,1476,1,0,2,0,1982,8,7,0.0,2.0,0.0,2,0
29878,2,1506,2,1189,3335,1,0,2,6,1984,7,13,0.0,1.0,0.0,1,0
29879,2,2211,2,1189,3111,1,0,2,5,1984,5,19,1.0,1.0,0.0,1,0
29880,2,11497,2,1189,1485,1,0,2,5,1992,7,10,2.0,2.0,0.0,2,0
29881,2,7247,0,1189,3335,1,0,2,9,1993,5,26,0.0,1.0,0.0,1,0
29882,2,11411,0,1189,3332,1,0,2,6,1988,5,26,1.0,1.0,0.0,1,0
29883,2,10081,2,1189,3335,1,0,2,9,1983,8,21,1.0,1.0,0.0,1,0
29884,2,1589,2,1189,3332,1,0,2,6,1995,7,8,0.0,1.0,0.0,1,0
29885,0,3393,0,1189,1477,1,0,2,0,1987,4,25,2.0,2.0,100.0,0,0
29886,2,13140,2,1189,3332,1,3,2,6,1993,5,27,0.0,1.0,0.0,1,0
29887,2,5846,2,1189,3335,1,0,2,6,1985,8,15,0.0,1.0,0.0,1,0
29888,2,7753,0,1189,3380,1,0,2,2,1986,10,30,0.0,1.0,0.0,1,0
29889,2,8882,2,1189,3335,1,0,2,5,1990,3,27,0.0,1.0,0.0,1,0
29890,2,4712,2,1189,3332,1,0,2,9,1992,7,9,0.0,1.0,0.0,1,0
29891,2,1634,2,1189,3380,1,0,2,6,1987,9,22,0.0,1.0,0.0,1,0
29892,2,3588,2,1189,3380,1,0,2,9,1993,7,12,0.0,1.0,0.0,1,0
29893,2,12558,2,1189,161,1,0,2,6,1985,6,21,0.0,1.0,0.0,1,0
29894,2,85,2,1189,3332,1,0,2,5,1988,5,28,0.0,1.0,0.0,1,0
29895,2,11343,2,1189,1477,1,0,2,2,1989,4,13,0.0,1.0,0.0,1,0
29896,0,10613,0,1189,1488,1,0,0,0,1982,1,19,3.0,3.0,100.0,0,0
29897,2,7615,2,1189,3380,1,0,2,6,1984,7,9,0.0,1.0,0.0,1,0
29898,2,4925,0,1189,3332,1,0,2,9,1988,5,26,0.0,1.0,0.0,1,0
29899,0,13696,2,1189,1476,1,0,2,9,2007,9,22,1.0,1.0,100.0,0,0
29900,2,7802,2,1189,3346,2,0,2,5,1991,9,7,0.0,1.0,0.0,1,0
29901,2,12168,0,1189,3335,1,0,2,6,1984,8,9,0.0,1.0,0.0,1,0
29902,2,1421,2,1189,3335,1,0,2,2,1987,9,21,1.0,1.0,0.0,1,0
29903,2,1928,0,1189,3335,1,0,2,6,1994,5,24,1.0,1.0,0.0,1,0
29904,2,3479,2,1189,3375,1,0,2,1,1986,4,23,0.0,1.0,0.0,1,0
29905,2,3807,2,1189,3332,1,0,2,9,1984,4,3,0.0,1.0,0.0,1,0
29906,2,12414,0,1189,1477,1,0,2,4,1998,7,26,0.0,2.0,0.0,2,0
29907,0,13212,0,1190,1477,1,0,0,6,1992,2,12,2.0,2.0,100.0,0,0
29908,2,8095,2,1190,1475,1,0,2,3,1985,8,16,0.0,1.0,0.0,1,0
29909,2,7867,2,1190,1477,1,0,2,9,1983,10,1,0.0,1.0,0.0,1,0
29910,2,6709,2,1190,1476,1,0,0,5,2000,7,16,1.0,1.0,0.0,1,0
29911,2,3615,2,1190,1475,1,0,2,8,1987,12,16,0.0,2.0,0.0,2,0
29912,2,5828,2,1190,1471,1,0,2,6,1982,10,4,0.0,2.0,0.0,2,0
29913,2,2617,2,1190,1471,1,0,2,4,1996,6,5,1.0,1.0,0.0,1,0
29914,2,1741,2,1190,1477,1,0,2,9,1991,8,7,0.0,1.0,0.0,1,0
29915,2,12014,2,1190,1476,1,0,2,2,1998,5,18,1.0,2.0,0.0,2,0
29916,2,9039,2,1190,1469,1,0,2,9,2000,6,4,0.0,1.0,0.0,1,0
29917,2,5040,2,1190,1471,1,0,2,6,1985,9,25,2.0,3.0,0.0,3,0
29918,2,9875,2,1190,1486,1,0,2,2,1990,5,19,1.0,1.0,0.0,1,0
29919,2,13476,2,1190,1475,1,0,2,5,1985,12,2,1.0,2.0,0.0,2,0
29920,0,12007,2,1190,1471,1,0,0,2,1982,12,11,1.0,1.0,100.0,0,0
29921,2,1008,2,1190,1471,1,0,2,5,1984,6,6,1.0,1.0,0.0,1,0
29922,0,7512,0,1190,1476,1,0,2,9,1988,2,23,2.0,2.0,100.0,0,0
29923,2,4063,2,1190,3323,2,1,2,5,1997,3,25,0.0,4.0,0.0,4,0
29924,0,11700,0,1190,1477,1,0,2,6,1996,7,7,1.0,1.0,100.0,0,0
29925,2,13272,0,1190,1471,1,0,2,0,1989,1,14,1.0,1.0,0.0,1,0
29926,2,6009,2,1190,1476,1,0,2,2,1990,12,8,0.0,3.0,0.0,3,0
29927,2,5094,2,1190,1477,1,0,2,5,1982,9,27,0.0,2.0,0.0,2,0
29928,2,12258,2,1190,1471,1,0,2,5,1992,4,23,1.0,1.0,0.0,1,0
29929,2,3325,2,1190,1471,1,0,2,5,1999,9,28,1.0,1.0,0.0,1,0
29930,0,9867,0,1190,1477,1,0,0,9,1984,5,3,1.0,1.0,100.0,0,0
29931,2,4908,2,1190,1472,1,0,2,6,1996,3,27,2.0,2.0,0.0,2,0
29932,2,9916,0,1190,1476,1,0,2,2,1991,4,14,1.0,4.0,0.0,4,0
29933,2,4956,2,1190,1472,1,0,2,0,1996,6,12,0.0,2.0,0.0,2,0
29934,2,3752,2,1190,1471,1,0,2,5,2000,9,28,0.0,2.0,0.0,2,0
29935,2,10318,2,1190,1472,1,0,2,4,1984,5,23,2.0,2.0,0.0,2,0
29936,2,1278,0,1190,1471,1,0,2,5,1983,7,8,0.0,2.0,0.0,2,0
29937,2,12727,2,1190,1475,1,0,2,2,1987,8,23,0.0,1.0,0.0,1,0
29938,0,12512,0,1190,1476,1,0,2,0,1987,3,5,3.0,3.0,100.0,0,0
29939,2,6648,2,1190,1484,1,0,2,5,1991,6,10,0.0,1.0,0.0,1,0
29940,2,2855,2,1190,1472,1,0,2,9,1996,6,8,1.0,2.0,0.0,2,0
29941,2,890,2,1190,1489,1,0,2,2,1983,5,13,3.0,3.0,0.0,3,0
29942,0,7851,0,1190,1475,1,0,2,5,1987,6,7,4.0,4.0,100.0,0,0
29943,2,10562,2,1190,1472,1,0,2,9,1998,5,29,1.0,1.0,0.0,1,0
29944,2,13170,0,1190,1472,1,0,2,1,1991,4,6,0.0,1.0,0.0,1,0
29945,2,1108,2,1190,1480,1,0,2,2,1983,8,10,0.0,2.0,0.0,2,0
29946,2,8059,2,1190,1476,1,0,2,5,1983,10,30,0.0,3.0,0.0,3,0
29947,2,6444,0,1190,1482,1,0,2,5,1994,1,15,2.0,2.0,0.0,2,0
29948,2,10046,0,1190,1472,1,0,2,0,1990,11,14,1.0,2.0,0.0,2,0
29949,2,10326,2,1190,1471,1,0,2,9,1985,6,14,2.0,2.0,0.0,2,0
29950,0,3016,0,1190,1477,1,0,2,11,1998,7,26,2.0,2.0,100.0,0,0
29951,2,163,2,1190,1489,1,0,2,0,1998,4,17,0.0,1.0,0.0,1,0
29952,0,8864,0,1190,1475,1,0,2,6,1999,8,17,4.0,4.0,100.0,0,0
29953,0,7129,0,1190,1475,1,0,2,2,1997,8,9,1.0,1.0,100.0,0,0
29954,2,9215,2,1190,1477,1,0,2,2,1983,11,10,0.0,2.0,0.0,2,0
29955,2,735,2,1190,1476,1,0,2,6,1996,12,29,1.0,1.0,0.0,1,0
29956,0,8076,0,1190,1476,1,0,2,9,1991,12,25,3.0,3.0,100.0,0,0
29957,0,8082,0,1190,1475,1,0,2,2,1997,8,7,2.0,2.0,100.0,0,0
29958,0,7461,0,1190,1472,1,0,2,9,1984,4,10,2.0,2.0,100.0,0,0
29959,2,8686,2,1190,1471,1,0,2,2,1982,7,9,0.0,1.0,0.0,1,0
29960,0,2151,0,1190,1475,1,0,0,2,2000,8,11,1.0,1.0,100.0,0,0
29961,2,1049,2,1190,1476,1,0,2,5,1987,2,7,0.0,1.0,0.0,1,0
29962,2,9961,2,1190,1469,1,0,2,0,1998,7,31,2.0,2.0,0.0,2,0
29963,2,2436,2,1190,1477,1,5,2,10,1998,7,27,0.0,2.0,0.0,2,0
29964,2,2108,2,1190,1477,1,0,2,4,1998,9,5,1.0,1.0,0.0,1,0
29965,2,2828,2,1190,1471,1,0,2,2,1997,7,4,0.0,2.0,0.0,2,0
29966,0,5064,0,1190,1475,1,0,2,3,1984,6,16,2.0,2.0,100.0,0,0
29967,0,640,0,1190,1477,1,0,0,0,1997,6,2,2.0,2.0,100.0,0,0
29968,2,8091,0,1190,1472,1,0,2,9,1985,8,31,0.0,2.0,0.0,2,0
29969,2,6236,2,1190,1476,1,0,2,2,1983,8,14,1.0,1.0,0.0,1,0
29970,2,7429,2,1190,1476,1,0,2,9,1987,6,26,0.0,4.0,0.0,4,0
29971,2,4815,2,1190,1469,1,0,2,9,2000,10,29,0.0,2.0,0.0,2,0
29972,2,455,2,1190,1471,1,0,2,2,1993,11,14,2.0,2.0,0.0,2,0
29973,2,9145,2,1190,1570,1,0,2,5,2000,1,26,0.0,1.0,0.0,1,0
29974,0,13736,0,1190,1471,1,0,2,2,1998,9,12,2.0,2.0,100.0,0,0
29975,2,12242,2,1190,1477,1,0,2,2,1989,8,8,0.0,1.0,0.0,1,0
29976,2,10537,2,1190,1471,1,0,2,5,1982,11,1,2.0,2.0,0.0,2,0
29977,0,8033,0,1190,1484,1,0,2,2,1984,9,28,1.0,1.0,100.0,0,0
29978,0,7867,0,1190,1476,1,0,2,9,1995,9,7,2.0,2.0,100.0,0,0
29979,2,6344,0,1190,1471,1,0,2,2,1996,10,3,0.0,1.0,0.0,1,0
29980,2,6978,0,1190,1476,1,0,2,2,1983,7,1,1.0,1.0,0.0,1,0
29981,2,6645,0,1190,1475,1,0,2,2,1993,1,31,1.0,1.0,0.0,1,0
29982,2,3955,0,1190,1477,1,0,2,5,1999,11,13,3.0,3.0,0.0,3,0
29983,2,1347,2,1190,1489,1,0,2,5,1987,10,18,0.0,3.0,0.0,3,0
29984,0,11452,0,1190,1475,1,0,2,2,1992,10,26,2.0,2.0,100.0,0,0
29985,2,13404,2,1190,1480,1,0,2,5,2000,2,7,0.0,1.0,0.0,1,0
29986,2,13263,0,1190,1477,1,0,2,1,1993,8,20,3.0,3.0,0.0,3,0
29987,2,2632,2,1190,1488,1,0,2,0,1984,10,7,2.0,2.0,0.0,2,0
29988,2,8082,2,1190,1477,1,0,0,0,1984,8,11,2.0,2.0,0.0,2,0
29989,2,10928,2,1190,1471,1,0,2,10,1990,3,7,0.0,1.0,0.0,1,0
29990,0,8974,0,1190,3394,2,0,0,0,1982,11,8,2.0,2.0,50.0,1,0
29991,2,10913,2,1190,1471,1,0,2,0,1988,5,14,0.0,1.0,0.0,1,0
29992,2,4404,2,1190,1471,1,0,2,9,1996,11,5,2.0,2.0,0.0,2,0
29993,2,8075,2,1190,1477,1,0,2,5,2000,11,17,0.0,2.0,0.0,2,0
29994,2,2538,2,1190,1488,1,0,2,2,1993,6,23,0.0,3.0,0.0,3,0
29995,2,3025,2,1190,1477,1,0,2,9,1998,8,13,0.0,1.0,0.0,1,0
29996,2,1,2,1190,1477,1,0,2,9,1995,8,5,0.0,5.0,0.0,5,0
29997,2,13223,2,1190,1475,1,0,2,5,1983,7,13,0.0,2.0,0.0,2,0
29998,1,6975,1,1190,1475,1,0,2,5,1985,10,25,0.0,3.0,0.0,3,0
29999,0,12889,2,1190,1477,1,0,2,6,1983,4,3,4.0,4.0,25.0,3,0
30000,2,10170,2,1190,1476,1,0,0,0,1982,8,11,0.0,1.0,0.0,1,0
30001,2,13404,2,1190,1471,1,0,2,5,1990,10,16,1.0,1.0,0.0,1,0
30002,2,12818,0,1190,1485,1,0,2,2,1993,5,15,0.0,1.0,0.0,1,0
30003,2,6621,2,1190,1469,1,0,2,0,1994,12,26,0.0,1.0,0.0,1,0
30004,0,6011,0,1190,1477,1,0,0,2,1997,7,8,3.0,3.0,100.0,0,0
30005,2,7498,2,1190,1471,1,0,2,5,1998,8,23,0.0,2.0,0.0,2,0
30006,0,5613,0,1190,1476,1,0,2,8,1983,6,29,2.0,4.0,50.0,2,0
30007,2,8612,2,1190,3376,1,0,2,9,1983,4,1,1.0,1.0,0.0,1,0
30008,0,13754,0,1190,1477,1,0,1,2,1994,6,17,1.0,1.0,100.0,0,0
30009,0,161,0,1190,1482,1,0,2,0,1992,2,22,1.0,1.0,100.0,0,0
30010,2,13388,2,1190,6312,1,0,2,5,1994,5,8,2.0,2.0,0.0,2,0
30011,2,12061,2,1190,1477,1,0,2,5,1997,7,9,0.0,1.0,0.0,1,0
30012,2,12522,2,1190,1471,1,0,2,3,1998,3,22,2.0,2.0,0.0,2,0
30013,2,813,0,1190,1476,1,0,2,5,1992,7,26,0.0,4.0,0.0,4,0
30014,2,13120,2,1190,1476,1,0,2,0,1999,8,12,1.0,1.0,0.0,1,0
30015,2,8727,2,1190,1471,1,0,2,1,1997,7,10,0.0,1.0,0.0,1,0
30016,0,10473,2,1190,1476,1,0,2,6,1993,10,29,1.0,1.0,100.0,0,0
30017,0,4688,0,1190,1476,1,0,2,2,1984,12,12,2.0,2.0,100.0,0,0
30018,0,1279,0,1190,1477,1,0,2,5,1983,11,20,4.0,4.0,100.0,0,0
30019,2,7819,2,1190,3323,2,1,2,5,1997,4,30,0.0,2.0,0.0,2,0
30020,2,7754,2,1190,1471,1,0,2,2,1988,4,22,1.0,2.0,0.0,2,0
30021,2,13068,2,1190,1475,1,0,0,9,1993,6,6,3.0,3.0,0.0,3,0
30022,2,11102,2,1190,1476,1,0,2,3,1998,10,29,3.0,3.0,0.0,3,0
30023,2,2790,2,1190,1477,1,0,2,2,1987,6,16,0.0,1.0,0.0,1,0
30024,2,6517,2,1190,1477,1,0,2,2,1984,2,5,0.0,1.0,0.0,1,0
30025,0,2996,0,1190,1475,1,0,1,11,1984,12,9,2.0,2.0,100.0,0,0
30026,2,6317,2,1190,1476,1,0,2,4,1996,8,5,0.0,1.0,0.0,1,0
30027,2,10442,2,1190,1477,1,0,2,5,1996,8,7,0.0,1.0,0.0,1,0
30028,2,6036,2,1190,1475,1,0,2,4,1983,8,27,0.0,3.0,0.0,3,0
30029,2,2156,2,1190,1471,1,0,2,1,1983,3,10,2.0,2.0,0.0,2,0
30030,2,2192,2,1190,1477,1,0,2,9,1998,7,12,1.0,4.0,0.0,4,0
30031,2,2578,2,1190,1475,1,0,2,4,1998,2,7,1.0,2.0,0.0,2,0
30032,2,5397,2,1190,1475,1,0,2,9,1985,5,17,0.0,4.0,0.0,4,0
30033,2,9317,2,1190,1476,1,0,2,4,1985,5,17,0.0,1.0,0.0,1,0
30034,0,8818,2,1190,1471,1,0,2,0,1982,10,18,1.0,1.0,100.0,0,0
30035,0,6672,0,1190,1469,1,0,2,2,1998,7,5,1.0,1.0,100.0,0,0
30036,2,4024,2,1190,1476,1,0,2,3,1985,10,25,0.0,1.0,0.0,1,0
30037,2,3953,2,1190,1488,1,0,2,5,1986,3,6,0.0,1.0,0.0,1,1
30038,2,2276,2,1190,1477,1,0,2,2,1999,5,8,0.0,1.0,0.0,1,0
30039,2,7346,2,1190,1472,1,0,2,9,1998,5,17,0.0,2.0,0.0,2,0
30040,2,4836,2,1190,1570,1,0,2,5,1997,3,12,0.0,1.0,0.0,1,0
30041,0,9758,0,1190,1488,1,0,2,6,1982,6,29,1.0,1.0,100.0,0,0
30042,0,5701,0,1190,1475,1,0,0,2,1985,10,3,4.0,4.0,100.0,0,0
30043,0,8009,0,1190,1475,1,0,2,6,2000,7,18,2.0,2.0,100.0,0,0
30044,2,10477,2,1190,1472,1,0,2,9,1989,1,5,0.0,1.0,0.0,1,0
30045,0,218,0,1190,1477,1,0,0,2,1982,10,8,2.0,2.0,100.0,0,0
30046,0,4647,0,1190,1477,1,0,0,2,1985,11,9,3.0,3.0,100.0,0,0
30047,0,10176,0,1190,1476,1,0,2,9,1984,4,25,2.0,2.0,50.0,1,0
30048,2,10256,2,1190,3332,1,0,2,9,1986,8,15,1.0,1.0,0.0,1,0
30049,2,10881,0,1190,1477,1,0,2,10,1997,1,19,0.0,2.0,0.0,2,0
30050,2,7709,2,1190,1467,1,0,2,9,1983,6,9,1.0,1.0,0.0,1,0
30051,0,2341,0,1190,1476,1,0,0,11,1984,4,14,1.0,1.0,100.0,0,0
30052,2,2061,0,1190,1469,1,0,2,1,1984,2,24,2.0,2.0,0.0,2,0
30053,0,6052,2,1190,1475,1,0,2,3,2007,9,11,1.0,1.0,100.0,0,0
30054,2,12106,2,1190,1566,1,0,2,10,1994,10,9,0.0,6.0,0.0,6,0
30055,0,2649,0,1190,1476,1,0,2,6,1987,9,15,4.0,4.0,100.0,0,0
30056,2,4441,2,1190,1476,1,0,2,9,2000,10,26,3.0,3.0,0.0,3,0
30057,2,4140,1,1190,1477,1,0,2,8,1993,10,17,1.0,4.0,0.0,4,0
30058,2,2949,0,1190,1472,1,0,2,2,1982,7,5,1.0,1.0,0.0,1,0
30059,0,12121,0,1190,1476,1,0,2,0,2007,10,28,1.0,1.0,100.0,0,0
30060,2,8520,2,1190,1467,1,0,2,9,2000,6,19,2.0,2.0,0.0,2,0
30061,2,7499,0,1190,1476,1,0,2,9,1982,7,5,0.0,2.0,0.0,2,0
30062,2,2529,0,1190,1475,1,0,2,0,1989,6,14,1.0,4.0,0.0,4,0
30063,2,12146,2,1190,1471,1,0,2,5,1996,8,17,2.0,2.0,0.0,2,0
30064,0,2643,2,1190,1471,1,0,2,6,1982,12,18,1.0,1.0,100.0,0,1
30065,2,8489,2,1190,1477,1,0,2,5,1983,1,15,0.0,2.0,0.0,2,0
30066,2,12939,2,1190,1477,1,0,2,2,1995,10,19,0.0,1.0,0.0,1,0
30067,0,5590,0,1190,1475,1,0,2,2,1985,2,27,1.0,1.0,100.0,0,0
30068,2,3269,0,1190,1477,1,0,2,5,1984,4,15,2.0,2.0,0.0,2,0
30069,0,10172,0,1190,1475,1,0,0,0,1998,10,9,1.0,1.0,100.0,0,0
30070,0,1279,0,1190,1471,1,0,2,1,1996,8,20,2.0,2.0,100.0,0,0
30071,2,4669,2,1190,3335,1,0,2,6,1999,6,11,0.0,1.0,0.0,1,0
30072,2,3102,2,1190,1477,1,0,2,5,1999,6,8,0.0,1.0,0.0,1,1
30073,2,2354,2,1190,3323,2,1,2,5,1995,10,12,0.0,9.0,0.0,9,0
30074,2,1475,0,1190,1475,1,0,2,6,1998,2,21,2.0,4.0,0.0,4,0
30075,2,3197,2,1190,1476,1,0,2,10,1983,6,8,0.0,2.0,0.0,2,0
30076,2,2465,2,1191,3335,1,0,2,6,2000,6,5,1.0,1.0,0.0,1,0
30077,0,12798,0,1191,3335,1,3,2,11,2000,7,15,1.0,1.0,100.0,0,0
30078,2,3202,2,1191,3332,1,0,2,4,1987,4,1,0.0,1.0,0.0,1,0
30079,2,6107,2,1191,3335,1,0,2,9,2000,8,21,0.0,1.0,0.0,1,0
30080,2,3750,2,1191,3335,1,0,2,6,2000,9,7,0.0,1.0,0.0,1,0
30081,2,3307,0,1191,3332,1,0,2,9,1994,6,25,0.0,1.0,0.0,1,0
30082,2,6107,2,1191,3335,1,0,2,2,2000,7,13,0.0,1.0,0.0,1,0
30083,2,6822,2,1191,3335,1,0,2,5,1994,3,30,0.0,1.0,0.0,1,0
30084,2,3000,0,1191,3377,1,0,2,6,1993,9,13,1.0,1.0,0.0,1,0
30085,2,3406,2,1191,3337,1,0,2,9,1986,12,3,0.0,1.0,0.0,1,0
30086,2,12437,2,1191,3335,1,0,2,6,2000,9,22,0.0,1.0,0.0,1,0
30087,2,4470,2,1191,3332,1,0,2,9,1993,8,13,0.0,1.0,0.0,1,0
30088,2,6107,2,1191,3335,1,0,2,8,1993,6,5,0.0,1.0,0.0,1,0
30089,2,8528,0,1191,3380,1,0,2,5,2000,6,1,0.0,1.0,0.0,1,0
30090,2,2465,2,1191,3332,1,0,2,6,1989,6,23,0.0,1.0,0.0,1,0
30091,2,13153,0,1191,3335,1,0,2,6,1996,8,9,0.0,1.0,0.0,1,0
30092,2,5987,2,1191,3332,1,0,2,6,1995,5,14,0.0,1.0,0.0,1,0
30093,2,12909,2,1191,3332,1,0,2,2,1989,6,23,0.0,1.0,0.0,1,0
30094,2,12280,0,1191,3335,1,0,2,9,1985,7,3,0.0,1.0,0.0,1,0
30095,2,1912,2,1191,3332,1,0,2,9,1996,8,8,1.0,1.0,0.0,1,0
30096,2,3214,2,1191,3335,1,0,2,6,1997,7,6,0.0,1.0,0.0,1,0
30097,2,577,2,1191,3335,1,0,2,1,1992,8,11,0.0,1.0,0.0,1,0
30098,2,3731,0,1191,3335,1,3,2,0,1999,9,19,1.0,1.0,0.0,1,0
30099,2,909,2,1191,3332,1,3,2,2,1996,8,3,0.0,1.0,0.0,1,0
30100,2,810,2,1191,3332,1,0,2,2,1989,6,21,0.0,1.0,0.0,1,0
